origin,destination,weight,unsigned_weight
58,333,0.682475655,0.682475655
59,71,0.504286307,0.504286307
59,369,-0.58571895,0.0
60,499,-0.791574403,0.0
60,166,0.588418025,0.588418025
60,306,-0.539826435,0.0
60,169,-0.659307889,0.0
60,402,0.561709669,0.561709669
60,403,0.613635106,0.613635106
61,285,0.52077676,0.52077676
61,148,-0.623224935,0.0
61,13,0.608246913,0.608246913
61,37,0.560870437,0.560870437
62,276,0.609099863,0.609099863
62,350,0.525030243,0.525030243
62,244,0.533181789,0.533181789
62,56,0.598245553,0.598245553
63,398,-0.521037154,0.0
64,283,0.564673335,0.564673335
64,87,0.564367567,0.564367567
64,370,0.569394807,0.569394807
64,394,0.594958203,0.594958203
65,215,-0.545398356,0.0
67,217,-0.52463957,0.0
67,222,0.520478545,0.520478545
67,432,-0.674989796,0.0
67,229,-0.757264795,0.0
67,463,-0.586449618,0.0
68,432,-0.56256543,0.0
68,412,0.699037225,0.699037225
69,139,0.627919858,0.627919858
69,485,-0.589270908,0.0
69,279,0.518077193,0.518077193
69,73,0.639222938,0.639222938
69,419,0.56674102,0.56674102
69,144,0.53743639,0.53743639
70,138,0.711014631,0.711014631
70,485,-0.564816462,0.0
70,142,0.563844892,0.563844892
70,302,-0.577226534,0.0
71,3,-0.608384732,0.0
71,142,-0.795081074,0.0
71,86,-0.767955765,0.0
71,442,0.570678687,0.570678687
72,416,-0.567175572,0.0
72,4,0.579686452,0.579686452
72,224,0.707764959,0.707764959
72,442,-0.582675495,0.0
72,242,-0.500505715,0.0
73,346,0.562542283,0.562542283
73,278,-0.81103013,0.0
73,417,0.675321237,0.675321237
73,293,0.630131479,0.630131479
74,210,0.639933322,0.639933322
75,100,0.524076352,0.524076352
75,333,-0.632524718,0.0
75,267,-0.634020884,0.0
76,215,0.50593954,0.50593954
76,354,0.629464743,0.629464743
76,355,-0.858962924,0.0
76,218,0.540785847,0.540785847
76,495,-0.529128169,0.0
76,289,0.810253936,0.810253936
77,428,0.519534415,0.519534415
77,291,-0.720402994,0.0
78,290,0.546490012,0.546490012
78,301,-0.61081113,0.0
79,432,0.524338881,0.524338881
79,439,0.830168821,0.830168821
79,452,0.64136621,0.64136621
79,453,-0.503605901,0.0
80,370,-0.55216885,0.0
80,446,0.65526054,0.65526054
81,432,0.687748289,0.687748289
81,158,-0.596365123,0.0
81,94,0.567689478,0.567689478
81,260,0.533789845,0.533789845
81,399,-0.57792833,0.0
81,136,-0.718823589,0.0
82,19,0.563391109,0.563391109
82,158,0.503124881,0.503124881
82,232,-0.933197062,0.0
82,205,0.536225827,0.536225827
83,506,-0.50129455,0.0
83,27,0.581852137,0.581852137
84,221,0.519411655,0.519411655
84,538,-0.660803661,0.0
84,61,-0.703077713,0.0
84,269,-0.617528377,0.0
85,277,-0.514699541,0.0
85,500,0.563282518,0.563282518
86,485,-0.623562327,0.0
86,141,0.560785532,0.560785532
86,91,-0.556845878,0.0
86,511,-0.702224499,0.0
86,472,-0.616783256,0.0
87,279,-0.502277637,0.0
87,88,-0.533852428,0.0
87,365,-0.50644439,0.0
87,435,-0.548076406,0.0
87,505,0.538729759,0.538729759
88,429,0.595298849,0.595298849
89,422,0.5997173,0.5997173
89,10,-0.566210259,0.0
89,429,0.634461257,0.634461257
89,228,0.518226175,0.518226175
89,436,-0.874199685,0.0
90,382,-0.520577037,0.0
90,407,-0.579774145,0.0
91,284,0.528356308,0.528356308
91,362,-0.505698345,0.0
91,37,0.542025769,0.542025769
91,406,0.586728573,0.586728573
91,269,0.505769818,0.505769818
92,438,-0.595283073,0.0
93,388,0.630294449,0.630294449
94,284,-0.517584457,0.0
94,84,-0.903837487,0.0
94,436,0.618542489,0.618542489
95,208,-0.649973269,0.0
95,46,-0.552584668,0.0
95,329,0.53218079,0.53218079
95,64,-0.56358482,0.0
96,287,-0.514993473,0.0
97,278,0.517818742,0.517818742
97,210,-0.53154533,0.0
97,499,-0.680228902,0.0
97,362,-0.754601207,0.0
97,367,0.537583331,0.537583331
97,31,-0.541202397,0.0
97,394,0.520019785,0.520019785
97,334,0.639064707,0.639064707
97,336,0.697197503,0.697197503
98,306,0.503787281,0.503787281
98,31,0.532001769,0.532001769
100,484,-0.54438858,0.0
100,292,0.659489632,0.659489632
100,375,0.712890706,0.712890706
100,333,-0.682073707,0.0
100,403,-0.780898251,0.0
100,543,-0.6498944,0.0
101,171,-0.56972274,0.0
101,103,-0.520953825,0.0
102,9,0.503503521,0.503503521
102,230,0.681368309,0.681368309
102,41,-0.72113732,0.0
103,72,0.613500497,0.613500497
105,207,-0.610486498,0.0
105,106,-0.605716961,0.0
106,148,-0.505582817,0.0
106,234,0.671560989,0.671560989
106,374,0.552864503,0.552864503
106,528,-0.697771854,0.0
107,89,-0.528798618,0.0
108,439,0.586575102,0.586575102
108,28,-0.56935502,0.0
108,405,-0.56940629,0.0
109,490,0.656380733,0.656380733
110,417,0.563007696,0.563007696
110,507,0.670718402,0.670718402
110,318,0.502775905,0.502775905
110,457,-0.511845086,0.0
112,502,0.602903758,0.602903758
112,42,0.529401224,0.529401224
112,128,-0.546923318,0.0
113,183,-0.618911673,0.0
113,460,-0.51183572,0.0
114,176,0.575221083,0.575221083
114,342,0.547629828,0.547629828
115,453,0.674789919,0.674789919
115,61,0.621058917,0.621058917
116,102,-0.5061369,0.0
116,186,-0.576095835,0.0
117,285,0.673885553,0.673885553
117,23,0.671818454,0.671818454
117,303,-0.500723582,0.0
118,521,0.562034567,0.562034567
118,533,-0.546207681,0.0
119,108,-0.629147965,0.0
119,460,-0.602110502,0.0
119,473,0.502499683,0.502499683
120,210,-0.537122781,0.0
120,286,0.770301293,0.770301293
120,252,0.550677665,0.550677665
120,187,0.604909829,0.604909829
120,50,0.643925461,0.643925461
120,190,-0.698428679,0.0
121,46,0.547980483,0.547980483
122,394,0.638686748,0.638686748
122,257,0.505836228,0.505836228
122,190,-0.622937471,0.0
122,468,0.583254827,0.583254827
123,90,0.546516386,0.546516386
123,247,-0.588852825,0.0
123,326,-0.596478831,0.0
123,198,0.55357242,0.55357242
124,83,0.573424617,0.573424617
124,441,-0.525789612,0.0
124,313,0.686215468,0.686215468
124,56,0.543482959,0.543482959
125,441,0.852214286,0.852214286
125,167,0.760931265,0.760931265
125,252,-0.637699248,0.0
126,276,0.579895943,0.579895943
126,70,0.681806515,0.681806515
126,280,0.553194159,0.553194159
126,361,-0.545203872,0.0
126,99,-0.820549151,0.0
126,445,-0.798521452,0.0
126,541,0.689141656,0.689141656
127,483,0.725054156,0.725054156
127,415,0.713416684,0.713416684
127,430,-0.55796531,0.0
127,513,-0.520033227,0.0
127,445,-0.647906389,0.0
127,402,0.682475655,0.682475655
128,140,0.504286307,0.504286307
128,24,-0.58571895,0.0
129,292,-0.791574403,0.0
129,373,0.588418025,0.588418025
129,99,-0.539826435,0.0
129,100,-0.659307889,0.0
129,471,0.561709669,0.561709669
129,196,0.613635106,0.613635106
130,216,0.52077676,0.52077676
130,79,-0.623224935,0.0
130,496,0.608246913,0.608246913
130,382,0.560870437,0.560870437
131,69,0.609099863,0.609099863
131,143,0.525030243,0.525030243
131,313,0.533181789,0.533181789
131,401,0.598245553,0.598245553
132,191,-0.521037154,0.0
133,352,0.564673335,0.564673335
133,18,0.564367567,0.564367567
133,301,0.569394807,0.569394807
133,49,0.594958203,0.594958203
134,284,-0.545398356,0.0
136,10,-0.52463957,0.0
136,291,0.520478545,0.520478545
136,363,-0.674989796,0.0
136,160,-0.757264795,0.0
136,394,-0.586449618,0.0
137,87,-0.56256543,0.0
137,205,0.699037225,0.699037225
138,70,0.627919858,0.627919858
138,416,-0.589270908,0.0
138,210,0.518077193,0.518077193
138,280,0.639222938,0.639222938
138,350,0.56674102,0.56674102
138,489,0.53743639,0.53743639
139,345,0.711014631,0.711014631
139,416,-0.564816462,0.0
139,487,0.563844892,0.563844892
139,233,-0.577226534,0.0
140,210,-0.608384732,0.0
140,487,-0.795081074,0.0
140,155,-0.767955765,0.0
140,97,0.570678687,0.570678687
141,485,-0.567175572,0.0
141,487,0.579686452,0.579686452
141,155,0.707764959,0.707764959
141,511,-0.582675495,0.0
141,449,-0.500505715,0.0
142,415,0.562542283,0.562542283
142,209,-0.81103013,0.0
142,486,0.675321237,0.675321237
142,86,0.630131479,0.630131479
143,417,0.639933322,0.639933322
144,307,0.524076352,0.524076352
144,402,-0.632524718,0.0
144,336,-0.634020884,0.0
145,146,0.50593954,0.50593954
145,423,0.629464743,0.629464743
145,148,-0.858962924,0.0
145,11,0.540785847,0.540785847
145,426,-0.529128169,0.0
145,220,0.810253936,0.810253936
146,221,0.519534415,0.519534415
146,222,-0.720402994,0.0
147,221,0.546490012,0.546490012
147,232,-0.61081113,0.0
148,87,0.524338881,0.524338881
148,94,0.830168821,0.830168821
148,245,0.64136621,0.64136621
148,108,-0.503605901,0.0
149,163,-0.55216885,0.0
149,515,0.65526054,0.65526054
150,87,0.687748289,0.687748289
150,227,-0.596365123,0.0
150,301,0.567689478,0.567689478
150,53,0.533789845,0.533789845
150,330,-0.57792833,0.0
150,205,-0.718823589,0.0
151,226,0.563391109,0.563391109
151,365,0.503124881,0.503124881
151,439,-0.933197062,0.0
151,136,0.536225827,0.536225827
152,299,-0.50129455,0.0
152,234,0.581852137,0.581852137
153,290,0.519411655,0.519411655
153,469,-0.660803661,0.0
153,130,-0.703077713,0.0
153,200,-0.617528377,0.0
154,208,-0.514699541,0.0
154,293,0.563282518,0.563282518
155,278,-0.623562327,0.0
155,210,0.560785532,0.560785532
155,22,-0.556845878,0.0
155,28,-0.702224499,0.0
155,127,-0.616783256,0.0
156,486,-0.502277637,0.0
156,157,-0.533852428,0.0
156,296,-0.50644439,0.0
156,228,-0.548076406,0.0
156,160,0.538729759,0.538729759
157,360,0.595298849,0.595298849
158,77,0.5997173,0.5997173
158,355,-0.566210259,0.0
158,84,0.634461257,0.634461257
158,159,0.518226175,0.518226175
158,367,-0.874199685,0.0
159,313,-0.520577037,0.0
159,200,-0.579774145,0.0
160,77,0.528356308,0.528356308
160,155,-0.505698345,0.0
160,382,0.542025769,0.542025769
160,199,0.586728573,0.586728573
160,62,0.505769818,0.505769818
161,507,-0.595283073,0.0
162,181,0.630294449,0.630294449
163,491,-0.517584457,0.0
163,291,-0.903837487,0.0
163,229,0.618542489,0.618542489
164,415,-0.649973269,0.0
164,253,-0.552584668,0.0
164,398,0.53218079,0.53218079
164,271,-0.56358482,0.0
165,80,-0.514993473,0.0
166,209,0.517818742,0.517818742
166,417,-0.53154533,0.0
166,16,-0.680228902,0.0
166,293,-0.754601207,0.0
166,436,0.537583331,0.537583331
166,376,-0.541202397,0.0
166,187,0.520019785,0.520019785
166,541,0.639064707,0.639064707
166,405,0.697197503,0.697197503
167,375,0.503787281,0.503787281
167,100,0.532001769,0.532001769
169,415,-0.54438858,0.0
169,223,0.659489632,0.659489632
169,168,0.712890706,0.712890706
169,402,-0.682073707,0.0
169,58,-0.780898251,0.0
169,198,-0.6498944,0.0
170,240,-0.56972274,0.0
170,172,-0.520953825,0.0
171,354,0.503503521,0.503503521
171,23,0.681368309,0.681368309
171,524,-0.72113732,0.0
172,3,0.613500497,0.613500497
174,276,-0.610486498,0.0
174,451,-0.605716961,0.0
175,217,-0.505582817,0.0
175,165,0.671560989,0.671560989
175,29,0.552864503,0.552864503
175,321,-0.697771854,0.0
176,158,-0.528798618,0.0
177,508,0.586575102,0.586575102
177,235,-0.56935502,0.0
177,474,-0.56940629,0.0
178,421,0.656380733,0.656380733
179,72,0.563007696,0.563007696
179,438,0.670718402,0.670718402
179,387,0.502775905,0.502775905
179,388,-0.511845086,0.0
181,19,0.602903758,0.602903758
181,111,0.529401224,0.529401224
181,473,-0.546923318,0.0
182,528,-0.618911673,0.0
182,391,-0.51183572,0.0
183,521,0.575221083,0.575221083
183,549,0.547629828,0.547629828
184,108,0.674789919,0.674789919
184,544,0.621058917,0.621058917
185,309,-0.5061369,0.0
185,393,-0.576095835,0.0
186,492,0.673885553,0.673885553
186,230,0.671818454,0.671818454
186,96,-0.500723582,0.0
187,314,0.562034567,0.562034567
187,464,-0.546207681,0.0
188,39,-0.629147965,0.0
188,253,-0.602110502,0.0
188,404,0.502499683,0.502499683
189,279,-0.537122781,0.0
189,79,0.770301293,0.770301293
189,183,0.550677665,0.550677665
189,256,0.604909829,0.604909829
189,395,0.643925461,0.643925461
189,397,-0.698428679,0.0
190,391,0.547980483,0.547980483
191,49,0.638686748,0.638686748
191,326,0.505836228,0.505836228
191,535,-0.622937471,0.0
191,537,0.583254827,0.583254827
192,159,0.546516386,0.546516386
192,316,-0.588852825,0.0
192,257,-0.596478831,0.0
192,405,0.55357242,0.55357242
193,14,0.573424617,0.573424617
193,372,-0.525789612,0.0
193,520,0.686215468,0.686215468
193,401,0.543482959,0.543482959
194,510,0.852214286,0.852214286
194,236,0.760931265,0.760931265
194,459,-0.637699248,0.0
195,69,0.579895943,0.579895943
195,139,0.681806515,0.681806515
195,487,0.553194159,0.553194159
195,154,-0.545203872,0.0
195,30,-0.820549151,0.0
195,514,-0.798521452,0.0
195,334,0.689141656,0.689141656
196,414,0.725054156,0.725054156
196,70,0.713416684,0.713416684
196,85,-0.55796531,0.0
196,168,-0.520033227,0.0
196,238,-0.647906389,0.0
196,471,0.682475655,0.682475655
197,209,0.504286307,0.504286307
197,231,-0.58571895,0.0
198,361,-0.791574403,0.0
198,28,0.588418025,0.588418025
198,168,-0.539826435,0.0
198,307,-0.659307889,0.0
198,540,0.561709669,0.561709669
198,541,0.613635106,0.613635106
199,147,0.52077676,0.52077676
199,286,-0.623224935,0.0
199,151,0.608246913,0.608246913
199,451,0.560870437,0.560870437
200,138,0.609099863,0.609099863
200,488,0.525030243,0.525030243
200,382,0.533181789,0.533181789
200,470,0.598245553,0.598245553
201,260,-0.521037154,0.0
202,421,0.564673335,0.564673335
202,501,0.564367567,0.564367567
202,232,0.569394807,0.569394807
202,532,0.594958203,0.594958203
203,353,-0.545398356,0.0
205,79,-0.52463957,0.0
205,84,0.520478545,0.520478545
205,18,-0.674989796,0.0
205,367,-0.757264795,0.0
205,49,-0.586449618,0.0
206,294,-0.56256543,0.0
206,274,0.699037225,0.699037225
207,277,0.627919858,0.627919858
207,71,-0.589270908,0.0
207,141,0.518077193,0.518077193
207,211,0.639222938,0.639222938
207,5,0.56674102,0.56674102
207,6,0.53743639,0.53743639
208,0,0.711014631,0.711014631
208,347,-0.564816462,0.0
208,280,0.563844892,0.563844892
208,440,-0.577226534,0.0
209,141,-0.608384732,0.0
209,280,-0.795081074,0.0
209,224,-0.767955765,0.0
209,304,0.570678687,0.570678687
210,278,-0.567175572,0.0
210,142,0.579686452,0.579686452
210,86,0.707764959,0.707764959
210,28,-0.582675495,0.0
210,104,-0.500505715,0.0
211,484,0.562542283,0.562542283
211,140,-0.81103013,0.0
211,3,0.675321237,0.675321237
211,431,0.630131479,0.630131479
212,348,0.639933322,0.639933322
213,238,0.524076352,0.524076352
213,471,-0.632524718,0.0
213,129,-0.634020884,0.0
214,77,0.50593954,0.50593954
214,492,0.629464743,0.629464743
214,493,-0.858962924,0.0
214,80,0.540785847,0.540785847
214,357,-0.529128169,0.0
214,427,0.810253936,0.810253936
215,290,0.519534415,0.519534415
215,429,-0.720402994,0.0
216,428,0.546490012,0.546490012
216,439,-0.61081113,0.0
217,18,0.524338881,0.524338881
217,301,0.830168821,0.830168821
217,38,0.64136621,0.64136621
217,39,-0.503605901,0.0
218,508,-0.55216885,0.0
218,32,0.65526054,0.65526054
219,294,0.687748289,0.687748289
219,20,-0.596365123,0.0
219,508,0.567689478,0.567689478
219,398,0.533789845,0.533789845
219,261,-0.57792833,0.0
219,274,-0.718823589,0.0
220,157,0.563391109,0.563391109
220,20,0.503124881,0.503124881
220,94,-0.933197062,0.0
220,67,0.536225827,0.536225827
221,368,-0.50129455,0.0
221,165,0.581852137,0.581852137
222,83,0.519411655,0.519411655
222,124,-0.660803661,0.0
222,199,-0.703077713,0.0
222,407,-0.617528377,0.0
223,139,-0.514699541,0.0
223,362,0.563282518,0.563282518
224,347,-0.623562327,0.0
224,279,0.560785532,0.560785532
224,505,-0.556845878,0.0
224,373,-0.702224499,0.0
224,58,-0.616783256,0.0
225,141,-0.502277637,0.0
225,226,-0.533852428,0.0
225,227,-0.50644439,0.0
225,297,-0.548076406,0.0
225,91,0.538729759,0.538729759
226,15,0.595298849,0.595298849
227,284,0.5997173,0.5997173
227,148,-0.566210259,0.0
227,15,0.634461257,0.634461257
227,90,0.518226175,0.518226175
227,298,-0.874199685,0.0
228,520,-0.520577037,0.0
228,545,-0.579774145,0.0
229,146,0.528356308,0.528356308
229,224,-0.505698345,0.0
229,451,0.542025769,0.542025769
229,544,0.586728573,0.586728573
229,407,0.505769818,0.505769818
230,24,-0.595283073,0.0
231,526,0.630294449,0.630294449
232,422,-0.517584457,0.0
232,222,-0.903837487,0.0
232,22,0.618542489,0.618542489
233,346,-0.649973269,0.0
233,460,-0.552584668,0.0
233,191,0.53218079,0.53218079
233,478,-0.56358482,0.0
234,425,-0.514993473,0.0
235,140,0.517818742,0.517818742
235,348,-0.53154533,0.0
235,85,-0.680228902,0.0
235,500,-0.754601207,0.0
235,229,0.537583331,0.537583331
235,169,-0.541202397,0.0
235,532,0.520019785,0.520019785
235,472,0.639064707,0.639064707
235,198,0.697197503,0.697197503
236,444,0.503787281,0.503787281
236,445,0.532001769,0.532001769
238,346,-0.54438858,0.0
238,154,0.659489632,0.659489632
238,513,0.712890706,0.712890706
238,195,-0.682073707,0.0
238,541,-0.780898251,0.0
238,405,-0.6498944,0.0
239,309,-0.56972274,0.0
239,241,-0.520953825,0.0
240,147,0.503503521,0.503503521
240,92,0.681368309,0.681368309
240,179,-0.72113732,0.0
241,210,0.613500497,0.613500497
243,69,-0.610486498,0.0
243,244,-0.605716961,0.0
244,286,-0.505582817,0.0
244,372,0.671560989,0.671560989
244,512,0.552864503,0.552864503
244,114,-0.697771854,0.0
245,227,-0.528798618,0.0
246,25,0.586575102,0.586575102
246,166,-0.56935502,0.0
246,543,-0.56940629,0.0
247,352,0.656380733,0.656380733
248,3,0.563007696,0.563007696
248,369,0.670718402,0.670718402
248,456,0.502775905,0.502775905
248,319,-0.511845086,0.0
250,364,0.602903758,0.602903758
250,456,0.529401224,0.529401224
250,542,-0.546923318,0.0
251,45,-0.618911673,0.0
251,46,-0.51183572,0.0
252,38,0.575221083,0.575221083
252,204,0.547629828,0.547629828
253,39,0.674789919,0.674789919
253,475,0.621058917,0.621058917
254,240,-0.5061369,0.0
254,324,-0.576095835,0.0
255,147,0.673885553,0.673885553
255,161,0.671818454,0.671818454
255,441,-0.500723582,0.0
256,107,0.562034567,0.562034567
256,119,-0.546207681,0.0
257,246,-0.629147965,0.0
257,46,-0.602110502,0.0
257,59,0.502499683,0.502499683
258,72,-0.537122781,0.0
258,148,0.770301293,0.770301293
258,390,0.550677665,0.550677665
258,325,0.604909829,0.604909829
258,464,0.643925461,0.643925461
258,52,-0.698428679,0.0
259,460,0.547980483,0.547980483
260,256,0.638686748,0.638686748
260,395,0.505836228,0.505836228
260,52,-0.622937471,0.0
260,330,0.583254827,0.583254827
261,504,0.546516386,0.546516386
261,385,-0.588852825,0.0
261,188,-0.596478831,0.0
261,336,0.55357242,0.55357242
262,497,0.573424617,0.573424617
262,303,-0.525789612,0.0
262,175,0.686215468,0.686215468
262,470,0.543482959,0.543482959
263,27,0.852214286,0.852214286
263,29,0.760931265,0.760931265
263,114,-0.637699248,0.0
264,414,0.579895943,0.579895943
264,484,0.681806515,0.681806515
264,418,0.553194159,0.553194159
264,499,-0.545203872,0.0
264,513,-0.820549151,0.0
264,307,-0.798521452,0.0
264,403,0.689141656,0.689141656
265,345,0.725054156,0.725054156
265,1,0.713416684,0.713416684
265,16,-0.55796531,0.0
265,375,-0.520033227,0.0
265,307,-0.647906389,0.0
265,540,0.682475655,0.682475655
266,278,0.504286307,0.504286307
266,162,-0.58571895,0.0
267,430,-0.791574403,0.0
267,511,0.588418025,0.588418025
267,237,-0.539826435,0.0
267,238,-0.659307889,0.0
267,333,0.561709669,0.561709669
267,334,0.613635106,0.613635106
268,78,0.52077676,0.52077676
268,493,-0.623224935,0.0
268,82,0.608246913,0.608246913
268,244,0.560870437,0.560870437
269,483,0.609099863,0.609099863
269,281,0.525030243,0.525030243
269,175,0.533181789,0.533181789
269,263,0.598245553,0.598245553
270,53,-0.521037154,0.0
271,214,0.564673335,0.564673335
271,156,0.564367567,0.564367567
271,163,0.569394807,0.569394807
271,187,0.594958203,0.594958203
272,422,-0.545398356,0.0
274,424,-0.52463957,0.0
274,429,0.520478545,0.520478545
274,501,-0.674989796,0.0
274,298,-0.757264795,0.0
274,532,-0.586449618,0.0
275,501,-0.56256543,0.0
275,343,0.699037225,0.699037225
276,208,0.627919858,0.627919858
276,278,-0.589270908,0.0
276,72,0.518077193,0.518077193
276,142,0.639222938,0.639222938
276,488,0.56674102,0.56674102
276,75,0.53743639,0.53743639
277,207,0.711014631,0.711014631
277,2,-0.564816462,0.0
277,73,0.563844892,0.563844892
277,371,-0.577226534,0.0
278,72,-0.608384732,0.0
278,349,-0.795081074,0.0
278,17,-0.767955765,0.0
278,235,0.570678687,0.570678687
279,347,-0.567175572,0.0
279,73,0.579686452,0.579686452
279,293,0.707764959,0.707764959
279,97,-0.582675495,0.0
279,311,-0.500505715,0.0
280,1,0.562542283,0.562542283
280,71,-0.81103013,0.0
280,72,0.675321237,0.675321237
280,500,0.630131479,0.630131479
281,279,0.639933322,0.639933322
282,169,0.524076352,0.524076352
282,540,-0.632524718,0.0
282,198,-0.634020884,0.0
283,284,0.50593954,0.50593954
283,9,0.629464743,0.629464743
283,10,-0.858962924,0.0
283,425,0.540785847,0.540785847
283,288,-0.529128169,0.0
283,82,0.810253936,0.810253936
284,83,0.519534415,0.519534415
284,360,-0.720402994,0.0
285,359,0.546490012,0.546490012
285,94,-0.61081113,0.0
286,501,0.524338881,0.524338881
