node,initial,target
285,49.39111623,100
286,44.53818698,100
287,49.42192412,100
288,59.41396049,100
289,55.1617548,100
290,43.08578984,100
291,49.00771876,100
292,49.33442007,100
293,41.88354696,100
294,47.40919412,100
295,46.51650716,100
296,48.7775688,100
297,53.94736058,100
298,55.22279404,100
299,59.35019465,100
300,47.41596048,100
301,53.36805924,100
302,47.09051936,100
303,46.24733283,100
304,46.07900196,100
305,48.74303838,100
306,55.29997715,100
307,55.47912097,100
308,54.00530204,100
309,43.78942718,100
310,44.54477444,100
311,42.79593996,100
312,53.39627989,100
313,43.99816405,100
314,53.64991008,100
315,42.56227265,100
316,42.59843011,100
317,56.64519603,100
318,56.09528715,100
319,58.53529978,100
320,56.65356392,100
321,56.55262344,100
322,41.27634512,100
323,47.74956758,100
324,40.61635669,100
325,42.79504967,100
326,56.45523227,100
327,45.76656208,100
328,51.30472213,100
329,55.73848755,100
330,43.89277416,100
331,53.29701713,100
332,59.51244703,100
333,55.61458062,100
334,54.10330757,100
335,42.29060147,100
336,51.07158801,100
337,51.18414321,100
338,52.6943664,100
339,55.72128611,100
340,52.8773024,100
341,52.63328798,100
342,51.37482392,100
343,55.56766994,100
344,57.86242243,100
345,40.1472454,100
346,53.66097906,100
347,54.89524312,100
348,49.51409852,100
349,49.17831551,100
350,48.86828398,100
351,51.09169574,100
352,57.1719584,100
353,40.87607532,100
354,49.39111623,100
355,44.53818698,100
356,49.42192412,100
357,59.41396049,100
358,55.1617548,100
359,43.08578984,100
360,49.00771876,100
361,49.33442007,100
362,41.88354696,100
363,47.40919412,100
364,46.51650716,100
365,48.7775688,100
366,53.94736058,100
367,55.22279404,100
368,59.35019465,100
369,47.41596048,100
370,53.36805924,100
371,47.09051936,100
372,46.24733283,100
373,46.07900196,100
374,48.74303838,100
375,55.29997715,100
376,55.47912097,100
377,54.00530204,100
378,43.78942718,100
379,44.54477444,100
380,42.79593996,100
381,53.39627989,100
382,43.99816405,100
383,53.64991008,100
384,42.56227265,100
385,42.59843011,100
386,56.64519603,100
387,56.09528715,100
388,58.53529978,100
389,56.65356392,100
390,56.55262344,100
391,41.27634512,100
392,47.74956758,100
393,40.61635669,100
394,42.79504967,100
395,56.45523227,100
396,45.76656208,100
397,51.30472213,100
398,55.73848755,100
399,43.89277416,100
400,53.29701713,100
401,59.51244703,100
402,55.61458062,100
403,54.10330757,100
404,42.29060147,100
405,51.07158801,100
406,51.18414321,100
407,52.6943664,100
408,55.72128611,100
409,52.8773024,100
410,52.63328798,100
411,51.37482392,100
412,55.56766994,100
413,57.86242243,100
414,40.1472454,100
415,53.66097906,100
416,54.89524312,100
417,49.51409852,100
418,49.17831551,100
419,48.86828398,100
420,51.09169574,100
421,57.1719584,100
422,40.87607532,100
423,49.39111623,100
424,44.53818698,100
425,49.42192412,100
426,59.41396049,100
427,55.1617548,100
428,43.08578984,100
429,49.00771876,100
430,49.33442007,100
431,41.88354696,100
432,47.40919412,100
433,46.51650716,100
434,48.7775688,100
435,53.94736058,100
436,55.22279404,100
437,59.35019465,100
438,47.41596048,100
439,53.36805924,100
440,47.09051936,100
441,46.24733283,100
442,46.07900196,100
443,48.74303838,100
444,55.29997715,100
445,55.47912097,100
446,54.00530204,100
447,43.78942718,100
448,44.54477444,100
449,42.79593996,100
450,53.39627989,100
451,43.99816405,100
452,53.64991008,100
453,42.56227265,100
454,42.59843011,100
455,56.64519603,100
456,56.09528715,100
457,58.53529978,100
458,56.65356392,100
459,56.55262344,100
460,41.27634512,100
461,47.74956758,100
462,40.61635669,100
463,42.79504967,100
464,56.45523227,100
465,45.76656208,100
466,51.30472213,100
467,55.73848755,100
468,43.89277416,100
469,53.29701713,100
470,59.51244703,100
471,55.61458062,100
472,54.10330757,100
473,42.29060147,100
474,51.07158801,100
475,51.18414321,100
476,52.6943664,100
477,55.72128611,100
478,52.8773024,100
479,52.63328798,100
480,51.37482392,100
481,55.56766994,100
482,57.86242243,100
483,40.1472454,100
484,53.66097906,100
485,54.89524312,100
486,49.51409852,100
487,49.17831551,100
488,48.86828398,100
489,51.09169574,100
490,57.1719584,100
491,40.87607532,100
492,49.39111623,100
493,44.53818698,100
494,49.42192412,100
495,59.41396049,100
496,55.1617548,100
497,43.08578984,100
498,49.00771876,100
499,49.33442007,100
500,41.88354696,100
501,47.40919412,100
502,46.51650716,100
503,48.7775688,100
504,53.94736058,100
505,55.22279404,100
506,59.35019465,100
507,47.41596048,100
508,53.36805924,100
509,47.09051936,100
510,46.24733283,100
511,46.07900196,100
512,48.74303838,100
513,55.29997715,100
514,55.47912097,100
515,54.00530204,100
516,43.78942718,100
517,44.54477444,100
518,42.79593996,100
519,53.39627989,100
520,43.99816405,100
521,53.64991008,100
522,42.56227265,100
523,42.59843011,100
524,56.64519603,100
525,56.09528715,100
526,58.53529978,100
527,56.65356392,100
528,56.55262344,100
529,41.27634512,100
530,47.74956758,100
531,40.61635669,100
532,42.79504967,100
533,56.45523227,100
534,45.76656208,100
535,51.30472213,100
536,55.73848755,100
537,43.89277416,100
538,53.29701713,100
539,59.51244703,100
540,55.61458062,100
541,54.10330757,100
542,42.29060147,100
543,51.07158801,100
544,51.18414321,100
545,52.6943664,100
546,55.72128611,100
547,52.8773024,100
548,52.63328798,100
549,51.37482392,100
550,55.56766994,100
551,57.86242243,100
552,40.1472454,100
553,53.66097906,100
554,54.89524312,100
555,49.51409852,100
556,49.17831551,100
557,48.86828398,100
558,51.09169574,100
559,57.1719584,100
560,40.87607532,100
561,49.39111623,100
562,44.53818698,100
563,49.42192412,100
564,59.41396049,100
565,55.1617548,100
566,43.08578984,100
567,49.00771876,100
568,49.33442007,100
569,41.88354696,100
570,47.40919412,100
571,46.51650716,100
572,48.7775688,100
573,53.94736058,100
574,55.22279404,100
575,59.35019465,100
576,47.41596048,100
577,53.36805924,100
578,47.09051936,100
579,46.24733283,100
580,46.07900196,100
581,48.74303838,100
582,55.29997715,100
583,55.47912097,100
584,54.00530204,100
585,43.78942718,100
586,44.54477444,100
587,42.79593996,100
588,53.39627989,100
589,43.99816405,100
590,53.64991008,100
591,42.56227265,100
592,42.59843011,100
593,56.64519603,100
594,56.09528715,100
595,58.53529978,100
596,56.65356392,100
597,56.55262344,100
598,41.27634512,100
599,47.74956758,100
600,40.61635669,100
601,42.79504967,100
602,56.45523227,100
603,45.76656208,100
604,51.30472213,100
605,55.73848755,100
606,43.89277416,100
607,53.29701713,100
608,59.51244703,100
609,55.61458062,100
610,54.10330757,100
611,42.29060147,100
612,51.07158801,100
613,51.18414321,100
614,52.6943664,100
615,55.72128611,100
616,52.8773024,100
617,52.63328798,100
618,51.37482392,100
619,55.56766994,100
620,57.86242243,100
621,40.1472454,100
622,53.66097906,100
623,54.89524312,100
624,49.51409852,100
625,49.17831551,100
626,48.86828398,100
627,51.09169574,100
628,57.1719584,100
629,40.87607532,100
630,49.39111623,100
631,44.53818698,100
632,49.42192412,100
633,59.41396049,100
634,55.1617548,100
635,43.08578984,100
636,49.00771876,100
637,49.33442007,100
638,41.88354696,100
639,47.40919412,100
640,46.51650716,100
641,48.7775688,100
642,53.94736058,100
643,55.22279404,100
644,59.35019465,100
645,47.41596048,100
646,53.36805924,100
647,47.09051936,100
648,46.24733283,100
649,46.07900196,100
650,48.74303838,100
651,55.29997715,100
652,55.47912097,100
653,54.00530204,100
654,43.78942718,100
655,44.54477444,100
656,42.79593996,100
657,53.39627989,100
658,43.99816405,100
659,53.64991008,100
660,42.56227265,100
661,42.59843011,100
662,56.64519603,100
663,56.09528715,100
664,58.53529978,100
665,56.65356392,100
666,56.55262344,100
667,41.27634512,100
668,47.74956758,100
669,40.61635669,100
670,42.79504967,100
671,56.45523227,100
672,45.76656208,100
673,51.30472213,100
674,55.73848755,100
675,43.89277416,100
676,53.29701713,100
677,59.51244703,100
678,55.61458062,100
679,54.10330757,100
680,42.29060147,100
681,51.07158801,100
682,51.18414321,100
683,52.6943664,100
684,55.72128611,100
685,52.8773024,100
686,52.63328798,100
687,51.37482392,100
688,55.56766994,100
689,57.86242243,100
690,40.1472454,100
691,53.66097906,100
692,54.89524312,100
693,49.51409852,100
694,49.17831551,100
695,48.86828398,100
696,51.09169574,100
697,57.1719584,100
698,40.87607532,100
699,49.39111623,100
700,44.53818698,100
701,49.42192412,100
702,59.41396049,100
703,55.1617548,100
704,43.08578984,100
705,49.00771876,100
706,49.33442007,100
707,41.88354696,100
708,47.40919412,100
709,46.51650716,100
710,48.7775688,100
711,53.94736058,100
712,55.22279404,100
713,59.35019465,100
714,47.41596048,100
715,53.36805924,100
716,47.09051936,100
717,46.24733283,100
718,46.07900196,100
719,48.74303838,100
720,55.29997715,100
721,55.47912097,100
722,54.00530204,100
723,43.78942718,100
724,44.54477444,100
725,42.79593996,100
726,53.39627989,100
727,43.99816405,100
728,53.64991008,100
729,42.56227265,100
730,42.59843011,100
731,56.64519603,100
732,56.09528715,100
733,58.53529978,100
734,56.65356392,100
735,56.55262344,100
736,41.27634512,100
737,47.74956758,100
738,40.61635669,100
739,42.79504967,100
740,56.45523227,100
741,45.76656208,100
742,51.30472213,100
743,55.73848755,100
744,43.89277416,100
745,53.29701713,100
746,59.51244703,100
747,55.61458062,100
748,54.10330757,100
749,42.29060147,100
750,51.07158801,100
751,51.18414321,100
752,52.6943664,100
753,55.72128611,100
754,52.8773024,100
755,52.63328798,100
756,51.37482392,100
757,55.56766994,100
758,57.86242243,100
759,40.1472454,100
760,53.66097906,100
761,54.89524312,100
762,49.51409852,100
763,49.17831551,100
764,48.86828398,100
765,51.09169574,100
766,57.1719584,100
767,40.87607532,100
768,49.39111623,100
769,44.53818698,100
770,49.42192412,100
771,59.41396049,100
772,55.1617548,100
773,43.08578984,100
774,49.00771876,100
775,49.33442007,100
776,41.88354696,100
777,47.40919412,100
778,46.51650716,100
779,48.7775688,100
780,53.94736058,100
781,55.22279404,100
782,59.35019465,100
783,47.41596048,100
784,53.36805924,100
785,47.09051936,100
786,46.24733283,100
787,46.07900196,100
788,48.74303838,100
789,55.29997715,100
790,55.47912097,100
791,54.00530204,100
792,43.78942718,100
793,44.54477444,100
794,42.79593996,100
795,53.39627989,100
796,43.99816405,100
797,53.64991008,100
798,42.56227265,100
799,42.59843011,100
800,56.64519603,100
801,56.09528715,100
802,58.53529978,100
803,56.65356392,100
804,56.55262344,100
805,41.27634512,100
806,47.74956758,100
807,40.61635669,100
808,42.79504967,100
809,56.45523227,100
810,45.76656208,100
811,51.30472213,100
812,55.73848755,100
813,43.89277416,100
814,53.29701713,100
815,59.51244703,100
816,55.61458062,100
817,54.10330757,100
818,42.29060147,100
819,51.07158801,100
820,51.18414321,100
821,52.6943664,100
822,55.72128611,100
823,52.8773024,100
824,52.63328798,100
825,51.37482392,100
826,55.56766994,100
827,57.86242243,100
828,40.1472454,100
829,53.66097906,100
830,54.89524312,100
831,49.51409852,100
832,49.17831551,100
833,48.86828398,100
834,51.09169574,100
835,57.1719584,100
836,40.87607532,100
837,49.39111623,100
838,44.53818698,100
839,49.42192412,100
840,59.41396049,100
841,55.1617548,100
842,43.08578984,100
843,49.00771876,100
844,49.33442007,100
845,41.88354696,100
846,47.40919412,100
847,46.51650716,100
848,48.7775688,100
849,53.94736058,100
850,55.22279404,100
851,59.35019465,100
852,47.41596048,100
853,53.36805924,100
854,47.09051936,100
855,46.24733283,100
856,46.07900196,100
857,48.74303838,100
858,55.29997715,100
859,55.47912097,100
860,54.00530204,100
861,43.78942718,100
862,44.54477444,100
863,42.79593996,100
864,53.39627989,100
865,43.99816405,100
866,53.64991008,100
867,42.56227265,100
868,42.59843011,100
869,56.64519603,100
870,56.09528715,100
871,58.53529978,100
872,56.65356392,100
873,56.55262344,100
874,41.27634512,100
875,47.74956758,100
876,40.61635669,100
877,42.79504967,100
878,56.45523227,100
879,45.76656208,100
880,51.30472213,100
881,55.73848755,100
882,43.89277416,100
883,53.29701713,100
884,59.51244703,100
885,55.61458062,100
886,54.10330757,100
887,42.29060147,100
888,51.07158801,100
889,51.18414321,100
890,52.6943664,100
891,55.72128611,100
892,52.8773024,100
893,52.63328798,100
894,51.37482392,100
895,55.56766994,100
896,57.86242243,100
897,40.1472454,100
898,53.66097906,100
899,54.89524312,100
900,49.51409852,100
901,49.17831551,100
902,48.86828398,100
903,51.09169574,100
904,57.1719584,100
905,40.87607532,100
906,49.39111623,100
907,44.53818698,100
908,49.42192412,100
909,59.41396049,100
910,55.1617548,100
911,43.08578984,100
912,49.00771876,100
913,49.33442007,100
914,41.88354696,100
915,47.40919412,100
916,46.51650716,100
917,48.7775688,100
918,53.94736058,100
919,55.22279404,100
920,59.35019465,100
921,47.41596048,100
922,53.36805924,100
923,47.09051936,100
924,46.24733283,100
925,46.07900196,100
926,48.74303838,100
927,55.29997715,100
928,55.47912097,100
929,54.00530204,100
930,43.78942718,100
931,44.54477444,100
932,42.79593996,100
933,53.39627989,100
934,43.99816405,100
935,53.64991008,100
936,42.56227265,100
937,42.59843011,100
938,56.64519603,100
939,56.09528715,100
940,58.53529978,100
941,56.65356392,100
942,56.55262344,100
943,41.27634512,100
944,47.74956758,100
945,40.61635669,100
946,42.79504967,100
947,56.45523227,100
948,45.76656208,100
949,51.30472213,100
950,55.73848755,100
951,43.89277416,100
952,53.29701713,100
953,59.51244703,100
954,55.61458062,100
955,54.10330757,100
956,42.29060147,100
957,51.07158801,100
958,51.18414321,100
959,52.6943664,100
960,55.72128611,100
961,52.8773024,100
962,52.63328798,100
963,51.37482392,100
964,55.56766994,100
965,57.86242243,100
966,40.1472454,100
967,53.66097906,100
968,54.89524312,100
969,49.51409852,100
970,49.17831551,100
971,48.86828398,100
972,51.09169574,100
973,57.1719584,100
974,40.87607532,100
975,49.39111623,100
976,44.53818698,100
977,49.42192412,100
978,59.41396049,100
979,55.1617548,100
980,43.08578984,100
981,49.00771876,100
982,49.33442007,100
983,41.88354696,100
984,47.40919412,100
985,46.51650716,100
986,48.7775688,100
987,53.94736058,100
988,55.22279404,100
989,59.35019465,100
990,47.41596048,100
991,53.36805924,100
992,47.09051936,100
993,46.24733283,100
994,46.07900196,100
995,48.74303838,100
996,55.29997715,100
997,55.47912097,100
998,54.00530204,100
999,43.78942718,100
1000,44.54477444,100
1001,42.79593996,100
1002,53.39627989,100
1003,43.99816405,100
1004,53.64991008,100
1005,42.56227265,100
1006,42.59843011,100
1007,56.64519603,100
1008,56.09528715,100
1009,58.53529978,100
1010,56.65356392,100
1011,56.55262344,100
1012,41.27634512,100
1013,47.74956758,100
1014,40.61635669,100
1015,42.79504967,100
1016,56.45523227,100
1017,45.76656208,100
1018,51.30472213,100
1019,55.73848755,100
1020,43.89277416,100
1021,53.29701713,100
1022,59.51244703,100
1023,55.61458062,100
1024,54.10330757,100
1025,42.29060147,100
1026,51.07158801,100
1027,51.18414321,100
1028,52.6943664,100
1029,55.72128611,100
1030,52.8773024,100
1031,52.63328798,100
1032,51.37482392,100
1033,55.56766994,100
1034,57.86242243,100
1035,40.1472454,100
1036,53.66097906,100
1037,54.89524312,100
1038,49.51409852,100
1039,49.17831551,100
1040,48.86828398,100
1041,51.09169574,100
1042,57.1719584,100
1043,40.87607532,100
1044,49.39111623,100
1045,44.53818698,100
1046,49.42192412,100
1047,59.41396049,100
1048,55.1617548,100
1049,43.08578984,100
1050,49.00771876,100
1051,49.33442007,100
1052,41.88354696,100
1053,47.40919412,100
1054,46.51650716,100
1055,48.7775688,100
1056,53.94736058,100
1057,55.22279404,100
1058,59.35019465,100
1059,47.41596048,100
1060,53.36805924,100
1061,47.09051936,100
1062,46.24733283,100
1063,46.07900196,100
1064,48.74303838,100
1065,55.29997715,100
1066,55.47912097,100
1067,54.00530204,100
1068,43.78942718,100
1069,44.54477444,100
1070,42.79593996,100
1071,53.39627989,100
1072,43.99816405,100
1073,53.64991008,100
1074,42.56227265,100
1075,42.59843011,100
1076,56.64519603,100
1077,56.09528715,100
1078,58.53529978,100
1079,56.65356392,100
1080,56.55262344,100
1081,41.27634512,100
1082,47.74956758,100
1083,40.61635669,100
1084,42.79504967,100
1085,56.45523227,100
1086,45.76656208,100
1087,51.30472213,100
1088,55.73848755,100
1089,43.89277416,100
1090,53.29701713,100
1091,59.51244703,100
1092,55.61458062,100
1093,54.10330757,100
1094,42.29060147,100
1095,51.07158801,100
1096,51.18414321,100
1097,52.6943664,100
1098,55.72128611,100
1099,52.8773024,100
1100,52.63328798,100
1101,51.37482392,100
1102,55.56766994,100
1103,57.86242243,100
1104,40.1472454,100
1105,53.66097906,100
1106,54.89524312,100
1107,49.51409852,100
1108,49.17831551,100
1109,48.86828398,100
1110,51.09169574,100
1111,57.1719584,100
1112,40.87607532,100
1113,49.39111623,100
1114,44.53818698,100
1115,49.42192412,100
1116,59.41396049,100
1117,55.1617548,100
1118,43.08578984,100
1119,49.00771876,100
1120,49.33442007,100
1121,41.88354696,100
1122,47.40919412,100
1123,46.51650716,100
1124,48.7775688,100
1125,53.94736058,100
1126,55.22279404,100
1127,59.35019465,100
1128,47.41596048,100
1129,53.36805924,100
1130,47.09051936,100
1131,46.24733283,100
1132,46.07900196,100
1133,48.74303838,100
1134,55.29997715,100
1135,55.47912097,100
1136,54.00530204,100
1137,43.78942718,100
1138,44.54477444,100
1139,42.79593996,100
1140,53.39627989,100
1141,43.99816405,100
1142,53.64991008,100
1143,42.56227265,100
1144,42.59843011,100
1145,56.64519603,100
1146,56.09528715,100
1147,58.53529978,100
1148,56.65356392,100
1149,56.55262344,100
1150,41.27634512,100
1151,47.74956758,100
1152,40.61635669,100
1153,42.79504967,100
1154,56.45523227,100
1155,45.76656208,100
1156,51.30472213,100
1157,55.73848755,100
1158,43.89277416,100
1159,53.29701713,100
1160,59.51244703,100
1161,55.61458062,100
1162,54.10330757,100
1163,42.29060147,100
1164,51.07158801,100
1165,51.18414321,100
1166,52.6943664,100
1167,55.72128611,100
1168,52.8773024,100
1169,52.63328798,100
1170,51.37482392,100
1171,55.56766994,100
1172,57.86242243,100
1173,40.1472454,100
1174,53.66097906,100
1175,54.89524312,100
1176,49.51409852,100
1177,49.17831551,100
1178,48.86828398,100
1179,51.09169574,100
1180,57.1719584,100
1181,40.87607532,100
1182,49.39111623,100
1183,44.53818698,100
1184,49.42192412,100
1185,59.41396049,100
1186,55.1617548,100
1187,43.08578984,100
1188,49.00771876,100
1189,49.33442007,100
1190,41.88354696,100
1191,47.40919412,100
1192,46.51650716,100
1193,48.7775688,100
1194,53.94736058,100
1195,55.22279404,100
1196,59.35019465,100
1197,47.41596048,100
1198,53.36805924,100
1199,47.09051936,100
1200,46.24733283,100
1201,46.07900196,100
1202,48.74303838,100
1203,55.29997715,100
1204,55.47912097,100
1205,54.00530204,100
1206,43.78942718,100
1207,44.54477444,100
1208,42.79593996,100
1209,53.39627989,100
1210,43.99816405,100
1211,53.64991008,100
1212,42.56227265,100
1213,42.59843011,100
1214,56.64519603,100
1215,56.09528715,100
1216,58.53529978,100
1217,56.65356392,100
1218,56.55262344,100
1219,41.27634512,100
1220,47.74956758,100
1221,40.61635669,100
1222,42.79504967,100
1223,56.45523227,100
1224,45.76656208,100
1225,51.30472213,100
1226,55.73848755,100
1227,43.89277416,100
1228,53.29701713,100
1229,59.51244703,100
1230,55.61458062,100
1231,54.10330757,100
1232,42.29060147,100
1233,51.07158801,100
1234,51.18414321,100
1235,52.6943664,100
1236,55.72128611,100
1237,52.8773024,100
1238,52.63328798,100
1239,51.37482392,100
1240,55.56766994,100
1241,57.86242243,100
1242,40.1472454,100
1243,53.66097906,100
1244,54.89524312,100
1245,49.51409852,100
1246,49.17831551,100
1247,48.86828398,100
1248,51.09169574,100
1249,57.1719584,100
1250,40.87607532,100
1251,49.39111623,100
1252,44.53818698,100
1253,49.42192412,100
1254,59.41396049,100
1255,55.1617548,100
1256,43.08578984,100
1257,49.00771876,100
1258,49.33442007,100
1259,41.88354696,100
1260,47.40919412,100
1261,46.51650716,100
1262,48.7775688,100
1263,53.94736058,100
1264,55.22279404,100
1265,59.35019465,100
1266,47.41596048,100
1267,53.36805924,100
1268,47.09051936,100
1269,46.24733283,100
1270,46.07900196,100
1271,48.74303838,100
1272,55.29997715,100
1273,55.47912097,100
1274,54.00530204,100
1275,43.78942718,100
1276,44.54477444,100
1277,42.79593996,100
1278,53.39627989,100
1279,43.99816405,100
1280,53.64991008,100
1281,42.56227265,100
1282,42.59843011,100
1283,56.64519603,100
1284,56.09528715,100
1285,58.53529978,100
1286,56.65356392,100
1287,56.55262344,100
1288,41.27634512,100
1289,47.74956758,100
1290,40.61635669,100
1291,42.79504967,100
1292,56.45523227,100
1293,45.76656208,100
1294,51.30472213,100
1295,55.73848755,100
1296,43.89277416,100
1297,53.29701713,100
1298,59.51244703,100
1299,55.61458062,100
1300,54.10330757,100
1301,42.29060147,100
1302,51.07158801,100
1303,51.18414321,100
1304,52.6943664,100
1305,55.72128611,100
1306,52.8773024,100
1307,52.63328798,100
1308,51.37482392,100
1309,55.56766994,100
1310,57.86242243,100
1311,40.1472454,100
1312,53.66097906,100
1313,54.89524312,100
1314,49.51409852,100
1315,49.17831551,100
1316,48.86828398,100
1317,51.09169574,100
1318,57.1719584,100
1319,40.87607532,100
1320,49.39111623,100
1321,44.53818698,100
1322,49.42192412,100
1323,59.41396049,100
1324,55.1617548,100
1325,43.08578984,100
1326,49.00771876,100
1327,49.33442007,100
1328,41.88354696,100
1329,47.40919412,100
1330,46.51650716,100
1331,48.7775688,100
1332,53.94736058,100
1333,55.22279404,100
1334,59.35019465,100
1335,47.41596048,100
1336,53.36805924,100
1337,47.09051936,100
1338,46.24733283,100
1339,46.07900196,100
1340,48.74303838,100
1341,55.29997715,100
1342,55.47912097,100
1343,54.00530204,100
1344,43.78942718,100
1345,44.54477444,100
1346,42.79593996,100
1347,53.39627989,100
1348,43.99816405,100
1349,53.64991008,100
1350,42.56227265,100
1351,42.59843011,100
1352,56.64519603,100
1353,56.09528715,100
1354,58.53529978,100
1355,56.65356392,100
1356,56.55262344,100
1357,41.27634512,100
1358,47.74956758,100
1359,40.61635669,100
1360,42.79504967,100
1361,56.45523227,100
