node,initial,target
285,49.39111623,100
286,44.53818698,100
287,49.42192412,100
288,59.41396049,100
289,55.1617548,100
290,43.08578984,100
291,49.00771876,100
292,49.33442007,100
293,41.88354696,100
294,47.40919412,100
295,46.51650716,100
296,48.7775688,100
297,53.94736058,100
298,55.22279404,100
299,59.35019465,100
300,47.41596048,100
301,53.36805924,100
302,47.09051936,100
303,46.24733283,100
304,46.07900196,100
305,48.74303838,100
306,55.29997715,100
307,55.47912097,100
308,54.00530204,100
309,43.78942718,100
310,44.54477444,100
311,42.79593996,100
312,53.39627989,100
313,43.99816405,100
314,53.64991008,100
315,42.56227265,100
316,42.59843011,100
317,56.64519603,100
318,56.09528715,100
319,58.53529978,100
320,56.65356392,100
321,56.55262344,100
322,41.27634512,100
323,47.74956758,100
324,40.61635669,100
325,42.79504967,100
326,56.45523227,100
327,45.76656208,100
328,51.30472213,100
329,55.73848755,100
330,43.89277416,100
331,53.29701713,100
332,59.51244703,100
333,55.61458062,100
334,54.10330757,100
335,42.29060147,100
336,51.07158801,100
337,51.18414321,100
338,52.6943664,100
339,55.72128611,100
340,52.8773024,100
341,52.63328798,100
342,51.37482392,100
343,55.56766994,100
344,57.86242243,100
345,40.1472454,100
346,53.66097906,100
347,54.89524312,100
348,49.51409852,100
349,49.17831551,100
350,48.86828398,100
351,51.09169574,100
352,57.1719584,100
353,40.87607532,100
354,49.39111623,100
355,44.53818698,100
356,49.42192412,100
357,59.41396049,100
358,55.1617548,100
359,43.08578984,100
360,49.00771876,100
361,49.33442007,100
362,41.88354696,100
363,47.40919412,100
364,46.51650716,100
365,48.7775688,100
366,53.94736058,100
367,55.22279404,100
368,59.35019465,100
369,47.41596048,100
370,53.36805924,100
371,47.09051936,100
372,46.24733283,100
373,46.07900196,100
374,48.74303838,100
375,55.29997715,100
376,55.47912097,100
377,54.00530204,100
378,43.78942718,100
379,44.54477444,100
380,42.79593996,100
381,53.39627989,100
382,43.99816405,100
383,53.64991008,100
384,42.56227265,100
385,42.59843011,100
386,56.64519603,100
387,56.09528715,100
388,58.53529978,100
389,56.65356392,100
390,56.55262344,100
391,41.27634512,100
392,47.74956758,100
393,40.61635669,100
394,42.79504967,100
395,56.45523227,100
396,45.76656208,100
397,51.30472213,100
398,55.73848755,100
399,43.89277416,100
400,53.29701713,100
401,59.51244703,100
402,55.61458062,100
403,54.10330757,100
404,42.29060147,100
405,51.07158801,100
406,51.18414321,100
407,52.6943664,100
408,55.72128611,100
409,52.8773024,100
410,52.63328798,100
411,51.37482392,100
412,55.56766994,100
413,57.86242243,100
414,40.1472454,100
415,53.66097906,100
416,54.89524312,100
417,49.51409852,100
418,49.17831551,100
419,48.86828398,100
420,51.09169574,100
421,57.1719584,100
422,40.87607532,100
423,49.39111623,100
424,44.53818698,100
425,49.42192412,100
426,59.41396049,100
427,55.1617548,100
428,43.08578984,100
429,49.00771876,100
430,49.33442007,100
431,41.88354696,100
432,47.40919412,100
433,46.51650716,100
434,48.7775688,100
435,53.94736058,100
436,55.22279404,100
437,59.35019465,100
438,47.41596048,100
439,53.36805924,100
440,47.09051936,100
441,46.24733283,100
442,46.07900196,100
443,48.74303838,100
444,55.29997715,100
445,55.47912097,100
446,54.00530204,100
447,43.78942718,100
448,44.54477444,100
449,42.79593996,100
450,53.39627989,100
451,43.99816405,100
452,53.64991008,100
453,42.56227265,100
454,42.59843011,100
455,56.64519603,100
456,56.09528715,100
457,58.53529978,100
458,56.65356392,100
459,56.55262344,100
460,41.27634512,100
461,47.74956758,100
462,40.61635669,100
463,42.79504967,100
464,56.45523227,100
465,45.76656208,100
466,51.30472213,100
467,55.73848755,100
468,43.89277416,100
469,53.29701713,100
470,59.51244703,100
471,55.61458062,100
472,54.10330757,100
473,42.29060147,100
474,51.07158801,100
475,51.18414321,100
476,52.6943664,100
477,55.72128611,100
478,52.8773024,100
479,52.63328798,100
480,51.37482392,100
481,55.56766994,100
482,57.86242243,100
483,40.1472454,100
484,53.66097906,100
485,54.89524312,100
486,49.51409852,100
487,49.17831551,100
488,48.86828398,100
489,51.09169574,100
490,57.1719584,100
491,40.87607532,100
492,49.39111623,100
493,44.53818698,100
494,49.42192412,100
495,59.41396049,100
496,55.1617548,100
497,43.08578984,100
498,49.00771876,100
499,49.33442007,100
500,41.88354696,100
501,47.40919412,100
502,46.51650716,100
503,48.7775688,100
504,53.94736058,100
505,55.22279404,100
506,59.35019465,100
507,47.41596048,100
508,53.36805924,100
509,47.09051936,100
510,46.24733283,100
511,46.07900196,100
512,48.74303838,100
513,55.29997715,100
514,55.47912097,100
515,54.00530204,100
516,43.78942718,100
517,44.54477444,100
518,42.79593996,100
519,53.39627989,100
520,43.99816405,100
521,53.64991008,100
522,42.56227265,100
523,42.59843011,100
524,56.64519603,100
525,56.09528715,100
526,58.53529978,100
527,56.65356392,100
528,56.55262344,100
529,41.27634512,100
530,47.74956758,100
531,40.61635669,100
532,42.79504967,100
533,56.45523227,100
534,45.76656208,100
535,51.30472213,100
536,55.73848755,100
537,43.89277416,100
538,53.29701713,100
539,59.51244703,100
540,55.61458062,100
541,54.10330757,100
542,42.29060147,100
543,51.07158801,100
544,51.18414321,100
545,52.6943664,100
546,55.72128611,100
547,52.8773024,100
548,52.63328798,100
549,51.37482392,100
550,55.56766994,100
551,57.86242243,100
